,tweet,id,time,user,location,favourites,retweet-count,hashtags
2699,"In the wake of the potent nor'easter prior to Halloween, the storms will keep rolling along over the central and ea… https://t.co/GnM7uWDi3D",1056340350493696000,2018-10-28 00:22:20,19071682,"State College, PA",46,31,[]
2700,"The Atlantic basin’s newest named system, Subtropical Storm Oscar, will create dangers for bathers and boaters in B… https://t.co/6fA9UD0NYy",1056323423004254210,2018-10-27 23:15:04,19071682,"State College, PA",34,17,[]
2701,NFL fans in London can expect a cool but mostly dry matchup on Sunday: https://t.co/PmzenaKGLK https://t.co/GuSthEWkgj,1056307066489446400,2018-10-27 22:10:04,19071682,"State College, PA",1,2,[]
2702,The nor'easter has triggered coastal flooding in numerous states and left thousands without power:… https://t.co/NNLmydK3Zt,1056291969440382978,2018-10-27 21:10:05,19071682,"State College, PA",12,20,[]
2703,"The Atlantic basin’s newest named system, Subtropical Storm Oscar, will create dangers for bathers and boaters in B… https://t.co/iapNPFcFei",1056284033611640833,2018-10-27 20:38:33,19071682,"State College, PA",11,6,[]
2704,"Thousands are without power as a nor'easter continues to slam the northeastern United States with soaking rain, gus… https://t.co/Wi0Ur3XcYl",1056259362317058054,2018-10-27 19:00:30,19071682,"State College, PA",23,16,[]
2705,NFL fans can expect some tough conditions for Sunday's slate of games: https://t.co/bcOMHXpjIg https://t.co/WETODvmrDf,1056258502602178568,2018-10-27 18:57:06,19071682,"State College, PA",4,4,[]
2706,"RT @NotifyNYC: Due to flooding conditions, northbound lanes of FDR Drive are closed at East 91st Street in Manhattan. Consider alt routes.…",1056249785538281472,2018-10-27 18:22:27,19071682,"State College, PA",0,23,[]
2707,"The first taste of winter will be felt across the United Kingdom through Sunday, sending residents reaching for swe… https://t.co/rS2Fmn7FBz",1056236616275124224,2018-10-27 17:30:07,19071682,"State College, PA",11,9,[]
2708,"After battering the Mariana Islands in the western Pacific at midweek, Super Typhoon Yutu will continue to charge t… https://t.co/FPo2sA9Umn",1056219006582042624,2018-10-27 16:20:09,19071682,"State College, PA",13,11,[]
2709,"The Atlantic basin’s newest system, Subtropical Storm #Oscar, will create dangers for bathers and boaters in Bermud… https://t.co/bCllZuRLoC",1056178925066432513,2018-10-27 13:40:53,19071682,"State College, PA",6,9,[Oscar]
2710,"Following an 18-inning marathon on Friday night, dry, warm conditions will continue for Game 4 of the #WorldSeries… https://t.co/IyNC2m45bB",1056156072031981568,2018-10-27 12:10:04,19071682,"State College, PA",11,10,[WorldSeries]
2711,"There have been reports of 55-60 mph wind gusts in Delaware and New Jersey, which have downed trees and power lines… https://t.co/NvBHVNX0IZ",1056138478386405377,2018-10-27 11:00:10,19071682,"State College, PA",15,8,[]
2712,A soaking rain and gusty coastal winds are impacting the Northeast as a storm tracks up the coast. Track the rain o… https://t.co/O3tD8cyfle,1056120838368514048,2018-10-27 09:50:04,19071682,"State College, PA",6,2,[]
2713,"The first taste of winter will be felt across the United Kingdom through the weekend, sending residents reaching fo… https://t.co/jiurYWtSl3",1056103220781764610,2018-10-27 08:40:03,19071682,"State College, PA",7,2,[]
2714,"Houlton, Maine, set a record low temperature on Friday, when the mercury dipped to 14 F. This broke the previous da… https://t.co/16NzCn34Y2",1056085613475254272,2018-10-27 07:30:06,19071682,"State College, PA",9,8,[]
2715,"On Saturday, Tampa is expected to have its first day with a high in the 70s F since May 20th, when the high was 76… https://t.co/H3Vxp6RhW9",1056068001353687040,2018-10-27 06:20:06,19071682,"State College, PA",5,6,[]
2716,#Yutu continues to plow through the western Pacific and is expected to bring impacts to the #Philippines and… https://t.co/1CMor6Bq7n,1056050384014237697,2018-10-27 05:10:06,19071682,"State College, PA",19,22,"[Yutu, Philippines]"
2717,Subtropical Storm #Oscar has formed in the central Atlantic. Where is it heading in the next few days?… https://t.co/T2rqbCxD9C,1056032766402486272,2018-10-27 04:00:06,19071682,"State College, PA",9,8,[Oscar]
2718,"In the wake of the potent nor'easter prior to Halloween, the storms will keep rolling along over the eastern part o… https://t.co/3kEWtBKIOj",1056016397938147329,2018-10-27 02:55:03,19071682,"State College, PA",23,17,[]
2719,"A storm from the South will evolve into a potent and disruptive nor'easter with gusty coastal winds, drenching rain… https://t.co/U3MLybVgwY",1055979918683717633,2018-10-27 00:30:06,19071682,"State College, PA",28,18,[]
2720,An area of disturbed weather over the central Atlantic Ocean may become the basin’s next named system before passin… https://t.co/rFwz9bb6Ja,1055962262844964866,2018-10-26 23:19:56,19071682,"State College, PA",11,9,[]
2721,"This year's traditional, door-to-door masquerade across the United States may be taken up in wet weather from the s… https://t.co/tiZwRBmpJW",1055937137621848066,2018-10-26 21:40:06,19071682,"State College, PA",25,16,[]
2722,"Week eight of the NFL season is here, and as fall progresses and temperatures drop, weather will play more of a fac… https://t.co/dUZGOQ8jNj",1055922031055781889,2018-10-26 20:40:04,19071682,"State College, PA",7,2,[]
2723,"In the wake of the potent nor'easter prior to Halloween, the storms will keep rolling along over the eastern part o… https://t.co/DTtx8ndGAQ",1055905668446642176,2018-10-26 19:35:03,19071682,"State College, PA",15,16,[]
2724,"A storm from the South will evolve into a potent and disruptive nor'easter with gusty coastal winds, drenching rain… https://t.co/MG5npOGEVg",1055889361278001152,2018-10-26 18:30:15,19071682,"State College, PA",15,23,[]
2725,"Monsoon season has been swiftly replaced with dry, hazy weather across northern India, marking the beginning of the… https://t.co/MOBRny6nAw",1055866898422906883,2018-10-26 17:01:00,19071682,"State College, PA",12,10,[]
2726,UK residents will feel their first taste of winter through this weekend as an arctic air mass currently over Greenl… https://t.co/qu34nN3YbH,1055847801404428298,2018-10-26 15:45:07,19071682,"State College, PA",13,10,[]
2727,AccuWeather meteorologists currently expect Yutu to make a close pass to the the northern Philippines as a powerful… https://t.co/pQniqRvMhH,1055821005216718850,2018-10-26 13:58:38,19071682,"State College, PA",14,11,[]
2728,"Chilly rain showers, gusty winds and possibly even some wet snowflakes will rotate through the Midwest this weekend… https://t.co/DopbefZuWn",1055783734484578304,2018-10-26 11:30:32,19071682,"State College, PA",18,13,[]
2729,"Following a chilly and damp start to the #WorldSeries in Boston, dry, warm conditions will dominate Game 3 in Los A… https://t.co/Va3iiYRb0u",1055758450662260736,2018-10-26 09:50:04,19071682,"State College, PA",7,8,[WorldSeries]
2730,People in the Northwest will once again need to keep the rain jackets and umbrellas handy on Friday as more showers… https://t.co/mF4UDko1kG,1055740840272977921,2018-10-26 08:40:05,19071682,"State College, PA",6,8,[]
2731,"Rain will spread into the mid-Atlantic to close out the week, before reaching New England this weekend:… https://t.co/7JY6n8POHM",1055723229929705473,2018-10-26 07:30:07,19071682,"State College, PA",8,9,[]
2732,"2.91"" of rain fell in Daytona Beach, FL, on Thursday, smashing the previous daily record of 1.22"" from 1924. More s… https://t.co/ukypaDz8BN",1055705599118319620,2018-10-26 06:20:03,19071682,"State College, PA",16,16,[]
2733,"After battering the Mariana Islands in the western Pacific at midweek, Super Typhoon #Yutu will continue to charge… https://t.co/jxFO4UzdSb",1055687984673099776,2018-10-26 05:10:03,19071682,"State College, PA",12,25,[Yutu]
2734,At least 18 people have been killed after flash flooding swept away a group of middle school students and teachers… https://t.co/wWSSKoPi92,1055670381091024896,2018-10-26 04:00:06,19071682,"State College, PA",17,15,[]
2735,The storm that will bring rain and wind to the Northeast this weekend is first dampening the Southeast tonight. Tra… https://t.co/OrXdFnnNJB,1055652757984698368,2018-10-26 02:50:05,19071682,"State College, PA",9,11,[]
2736,"A weekend nor'ester will pound New England and the mid-Atlantic with rain, wind and inland snow:… https://t.co/a4C1XtOjsv",1055635140637016064,2018-10-26 01:40:04,19071682,"State College, PA",45,28,[]
2737,A potent storm will unleash flooding rain and mountain snow from Italy into northwestern Balkan Peninsula this week… https://t.co/E4yo5pDB2s,1055615004928557056,2018-10-26 00:20:04,19071682,"State College, PA",14,9,[]
2738,"A 6.8 magnitude #earthquake just occurred 35 km (22 miles) southwest of Lithakia, Greece, with shaking felt in Athe… https://t.co/l31Ls48eQy",1055598935891419137,2018-10-25 23:16:13,19071682,"State College, PA",77,94,[earthquake]
2739,"The first taste of winter will be felt across the United Kingdom into the weekend, sending residents reaching for s… https://t.co/u0R36kYmoJ",1055581032936808448,2018-10-25 22:05:04,19071682,"State College, PA",24,14,[]
2740,Dry weather will return to Texas by the weekend following rounds of flooding rain: https://t.co/FptPpV68Mv https://t.co/mF0gdTHnUP,1055562158916931584,2018-10-25 20:50:04,19071682,"State College, PA",7,14,[]
2741,A chilly rain will spread across the Midwest this weekend from Minnesota through Kentucky: https://t.co/1J3qWYpmYx https://t.co/MWEWds3zzK,1055543291905785858,2018-10-25 19:35:06,19071682,"State College, PA",14,20,[]
2742,"After battering the Mariana Islands in the western Pacific at midweek, Super Typhoon Yutu will continue to charge t… https://t.co/E00hYpUyga",1055523165168902146,2018-10-25 18:15:07,19071682,"State College, PA",52,34,[]
2743,"This year's traditional, door-to-door masquerade across the US may be taken up in wet weather from the southern Pla… https://t.co/xxbwEGcve4",1055501762294095872,2018-10-25 16:50:05,19071682,"State College, PA",14,20,[]
2744,A storm is forecast to track close enough to the Atlantic coast to disrupt travel in the Northeast with drenching r… https://t.co/0eKwrEwBaI,1055474270887907333,2018-10-25 15:00:50,19071682,"State College, PA",22,20,[]
2745,"Rain in the southeastern US is forecast to target much of the central Gulf Coast region, including Michael-ravaged… https://t.co/NZ2BXRjw4G",1055448915040985090,2018-10-25 13:20:05,19071682,"State College, PA",22,19,[]
2746,"An area of disturbed weather over the central Atlantic Ocean may become Oscar, the basin’s next named system, befor… https://t.co/aOMe8nytEd",1055423748491354112,2018-10-25 11:40:05,19071682,"State College, PA",34,25,[]
2747,"Dallas has received 14.51"" of rain this month, making it the wettest October on record. The previous record was 14.… https://t.co/2rJ4udluQm",1055398730436956165,2018-10-25 10:00:40,19071682,"State College, PA",8,12,[]
2748,"Seattle has received below-normal precipitation so far this month, but damp weather through Friday will help to cut… https://t.co/KYVU9qM0Dz",1055380965583998979,2018-10-25 08:50:04,19071682,"State College, PA",8,10,[]
2749,"Caribou, Maine, received 2.6"" of #snow on Wednesday, surpassing the previous daily record of 1.3"" set in 1981. More… https://t.co/VkdOeWbYQ6",1055363350438252544,2018-10-25 07:40:05,19071682,"State College, PA",11,12,[snow]
2750,"Super Typhoon #Yutu has caused extensive damage on Tinian and neighboring Saipan, with several injuries reported:… https://t.co/NYhfhAAN13",1055345742850805760,2018-10-25 06:30:07,19071682,"State College, PA",11,20,[Yutu]
2751,"While Thursday will feature more dry weather in the Northeast, the region will get soaked by a powerful nor'easter… https://t.co/SKCb85YZ3i",1055328114849538048,2018-10-25 05:20:04,19071682,"State College, PA",9,18,[]
2752,"Drier weather will move into Galveston late this week: https://t.co/Fq2ixdaA1q 

 https://t.co/wA3kKMhJJw",1055310507731759104,2018-10-25 04:10:06,19071682,"State College, PA",6,1,[]
2753,"Heavy rain has triggered street flooding in portions of Galveston County, Texas: https://t.co/jLM2nK8IID https://t.co/V6e9m7G0Ry",1055292894293250049,2018-10-25 03:00:07,19071682,"State College, PA",14,8,[]
2754,"A chilly rain will spread across the Midwest this weekend, including in Minneapolis and Chicago:… https://t.co/2892i2Rmwi",1055274006868361216,2018-10-25 01:45:03,19071682,"State College, PA",9,13,[]
2755,Dry weather will return to Texas at the end of the week following round of flooding rain: https://t.co/GDIp5bw10d https://t.co/GIHDr6b0ve,1055255143866884097,2018-10-25 00:30:06,19071682,"State College, PA",7,10,[]
2756,"The first major nor'easter of the season will spread rain, snow and wind across the northeastern US Friday through… https://t.co/dOaGYIR2dA",1055237524904386560,2018-10-24 23:20:05,19071682,"State College, PA",43,35,[]
2757,It will feel like December across the UK at the end of the week as cold winds and wintry showers chill the country:… https://t.co/U6laQu4OFq,1055218645289369605,2018-10-24 22:05:04,19071682,"State College, PA",8,9,[]
2758,A potent storm will bring the risk for flooding and mountain snow to parts of southern and central Europe this week… https://t.co/4q5BTkQsZA,1055199771655397385,2018-10-24 20:50:04,19071682,"State College, PA",13,16,[]
2759,"Dry, cold and blustery weather is in store for Game 2 of the 2018 #WorldSeries in Boston on Wednesday night:… https://t.co/Dg0swEztaz",1055180899690655744,2018-10-24 19:35:05,19071682,"State College, PA",3,6,[WorldSeries]
2760,RT @Brittany_Boyer: SNOW TOTALS....And it's still coming down in parts of Maine! ❄️❄️#mewx #nhwx https://t.co/xJyMB2XIb6,1055167035305590784,2018-10-24 18:39:59,19071682,"State College, PA",0,17,"[mewx, nhwx]"
2761,"Super Typhoon #Yutu, the equivalent of a Category 5 hurricane, made landfall across the islands of Tinian and Saipa… https://t.co/VhZPKHu3iD",1055162295691722752,2018-10-24 18:21:09,19071682,"State College, PA",23,21,[Yutu]
2762,Rounds of chilly rain showers that can be joined by wet snowflakes will rotate through the Midwest this weekend:… https://t.co/XBkMgyWXKE,1055150703071711232,2018-10-24 17:35:06,19071682,"State College, PA",10,10,[]
2763,A nor'easter is forecast to track close enough to the Atlantic coast to disrupt travel in the northeastern US due t… https://t.co/WCiBbTdMDF,1055128436220416000,2018-10-24 16:06:37,19071682,"State College, PA",24,39,[]
2764,RT @jnmet: Eye of powerful Typhoon #Yutu about to pass over #Tinian Island in the northern Mariana Islands. The JMA (10-minute average) has…,1055121279123120128,2018-10-24 15:38:10,19071682,"State College, PA",0,18,"[Yutu, Tinian]"
2765,RT @ReedTimmerAccu: MANSFIELD DAM: 4 flood gates open below Lake Travis which is still at 100% capacity. Water has a distinct odor at times…,1055115188276551681,2018-10-24 15:13:58,19071682,"State College, PA",0,113,[]
2766,"As heavy rain advances across Texas, motorists should drive slowly in these conditions to decrease the chances of g… https://t.co/ys1JM70hzb",1055088646498467841,2018-10-24 13:28:30,19071682,"State College, PA",9,11,[]
2767,"11 inches of snow was measured in Randolph, New Hampshire, this morning, according to an NWS spotter:… https://t.co/eFnCQuwN90",1055057465119817729,2018-10-24 11:24:36,19071682,"State College, PA",31,18,[]
2768,Super Typhoon #Yutu is barreling towards Guam and the Northern Mariana Islands with maximum sustained winds around… https://t.co/zHCbAVr3Xe,1055047612460605440,2018-10-24 10:45:27,19071682,"State College, PA",19,32,[Yutu]
2769,"It has been a warm October in Sacramento, where temperatures have been above average on all but 8 days so far this… https://t.co/AJWvyA9vT0",1055028659910774785,2018-10-24 09:30:08,19071682,"State College, PA",4,4,[]
2770,"After facing heavy rain and a lightning delay on Tuesday night, the next game of the World Series in Boston will be… https://t.co/fbMuPu28gi",1055011025110683648,2018-10-24 08:20:04,19071682,"State College, PA",6,5,[]
2771,"Even though Dallas, Texas has already received nearly 300% of its normal rainfall for October, another few inches o… https://t.co/e7B1rWgcoh",1054993411227504640,2018-10-24 07:10:04,19071682,"State College, PA",6,12,[]
2772,"Willa is now a tropical storm over western Mexico, with maximum wind speeds of 45 mph. Heavy rain and flooding will… https://t.co/Ys4iaDu33s",1054976775183364098,2018-10-24 06:03:58,19071682,"State College, PA",9,25,[]
2773,"Rounds of heavy rainfall inundated Albuquerque, New Mexico on Tuesday, dropping 0.71 inches. This is the most rainf… https://t.co/vsmSrcIbJg",1054960703952568322,2018-10-24 05:00:06,19071682,"State College, PA",13,14,[]
2774,"The previous record for the latest freeze in Anchorage, Alaska was October 16, but the temperature there has yet to… https://t.co/stpAHlDYms",1054941815756017664,2018-10-24 03:45:03,19071682,"State College, PA",17,12,[]
2775,"Periods of heavy snow will continue across portions of northern New England through Wednesday night, blanketing mou… https://t.co/96N0A1oWCg",1054921678940241923,2018-10-24 02:25:02,19071682,"State College, PA",15,7,[]
2776,"Quarter-sized hail has been reported around Glendale, Arizona, a suburb of Phoenix: https://t.co/9XGqpSK3zn

 https://t.co/yneu9aeR5h",1054916648036110337,2018-10-24 02:05:02,19071682,"State College, PA",7,5,[]
2777,Willa intensified into a Category 5 hurricane on Monday morning with maximum-sustained winds of 160 mph. The storm'… https://t.co/VAKiojZv1b,1054900348207423489,2018-10-24 01:00:16,19071682,"State College, PA",32,29,[]
2778,"Despite already having received drought-busting rainfall in excess earlier this month, a large swath of the souther… https://t.co/Uf5w3IKGJP",1054886455024214016,2018-10-24 00:05:04,19071682,"State College, PA",7,16,[]
2779,"A #tornado has been confirmed in Lincoln, Rhode Island, after severe thunderstorms tracked across southern New Engl… https://t.co/y3Mj1Fj5Z0",1054868210707767297,2018-10-23 22:52:34,19071682,"State College, PA",37,20,[tornado]
2780,"RT @Brittany_Boyer: It's getting to be that time.... ❄️❄️parts of Maine could see 6""+ of snow into Wednesday night. Stay safe everyone!! ht…",1054837658944446470,2018-10-23 20:51:10,19071682,"State College, PA",0,14,[]
2781,December-like chill will descend on the UK later this week and will be accompanied by  wintry showers:… https://t.co/GnqYrmRlpz,1054836132947607553,2018-10-23 20:45:06,19071682,"State College, PA",26,13,[]
2782,"A severe thunderstorm capable of spinning up a #tornado is just north of Providence, Rhode Island. Take cover!… https://t.co/umRO0qitVa",1054819128786251776,2018-10-23 19:37:32,19071682,"State College, PA",13,13,[tornado]
2783,Showers and gusty thunderstorms are tracking across Arizona and New Mexico and could cause travel delays across the… https://t.co/ImW5OJgukT,1054798068179263494,2018-10-23 18:13:51,19071682,"State College, PA",5,9,[]
2784,"Game 1 of the  #WorldSeries will take place in Boston tonight with cool, breezy conditions and a stray shower:… https://t.co/ZzkMZ1E1ZJ",1054783279386255362,2018-10-23 17:15:05,19071682,"State College, PA",7,5,[WorldSeries]
2785,"The first nor'easter of the season will impact the eastern US this weekend, bringing widespread rain, gusty winds a… https://t.co/VMJhvhnS8l",1054764451222749184,2018-10-23 16:00:16,19071682,"State College, PA",58,53,[]
2786,"Tropical moisture will surge northward into the southern Plains beginning on Tuesday, triggering rounds of heavy ra… https://t.co/rhJWQWwGq7",1054740303909937155,2018-10-23 14:24:19,19071682,"State College, PA",14,13,[]
2787,"While modest weakening is expected to continue through landfall in western Mexico, #Willa will remain a life-threat… https://t.co/FHfdxRRtiV",1054714072950886400,2018-10-23 12:40:05,19071682,"State College, PA",9,17,[Willa]
2788,A weak storm accompanying a chilly push of air may garner enough strength for an accumulating snowfall in parts of… https://t.co/P4aCLVvvQS,1054696664878010369,2018-10-23 11:30:54,19071682,"State College, PA",4,10,[]
2789,"Another round of heavy, potentially dangerous rainfall in on the horizon for residents of Texas. Travel disruptions… https://t.co/Oua0a4Usz3",1054666273571962880,2018-10-23 09:30:09,19071682,"State College, PA",19,25,[]
2790,"Many in the Southeast are finally enjoying cooler, drier weather following weeks of summerlike heat and humidity ea… https://t.co/zn7pJ9fTLp",1054647236125171712,2018-10-23 08:14:30,19071682,"State College, PA",5,10,[]
2791,Ski resorts across northern New England will welcome a fresh layer of snow that is expected to blanket mountaintops… https://t.co/f3tUQTxeCj,1054628579542228993,2018-10-23 07:00:22,19071682,"State College, PA",9,8,[]
2792,"Mobile, Alabama has only received measurable rainfall twice so far this month, totaling just 2% of its normal rainf… https://t.co/5QMh4KGV6P",1054611038300192768,2018-10-23 05:50:39,19071682,"State College, PA",9,12,[]
2793,"Anyone heading to games one and two of the 2018 World Series should pack warm, water proof clothes for their night… https://t.co/6BdN9D1xq8",1054591264912498689,2018-10-23 04:32:05,19071682,"State College, PA",6,5,[]
2794,An Air Stagnation Advisory is in effect for inland portions of Oregon and Washington through at least Tuesday. Calm… https://t.co/MymRIR6f6o,1054575659278835713,2018-10-23 03:30:04,19071682,"State College, PA",5,9,[]
2795,Hurricane Willa strengthened into a dangerous hurricane on Monday and has its sights on the Mexico coastline in the… https://t.co/5S5qp3dr72,1054560561453809665,2018-10-23 02:30:05,19071682,"State College, PA",25,30,[]
2796,Strengthening Tropical Storm Yutu will bring risks ranging from flooding and damaging winds to dangerous seas to Gu… https://t.co/gyDbUEgOib,1054541680391663616,2018-10-23 01:15:03,19071682,"State College, PA",10,11,[]
2797,"With the exception of a day here and there, the overall weather pattern will remain chilly in the northeastern Unit… https://t.co/HFOL6lZYSE",1054522878534795264,2018-10-23 00:00:20,19071682,"State College, PA",22,22,[]
2798,"Cold air will settle over the Northeast this week, bringing a chilly start to the 2018 World Series:… https://t.co/fshOMfuy0p",1054505190131462150,2018-10-22 22:50:03,19071682,"State College, PA",7,6,[]
2799,Areas still cleaning up from Hurricane Michael will face bouts of heavy rain at the end of the week:… https://t.co/zeWYoNeiIw,1054488838570233856,2018-10-22 21:45:05,19071682,"State College, PA",9,15,[]
2800,Heavy rain from #Willa will bring a renewed flood risk to Texas at midweek: https://t.co/orqaNnBOz5 https://t.co/wG1FxMfv9W,1054469981222719490,2018-10-22 20:30:09,19071682,"State College, PA",44,37,[Willa]
2801,Accumulating snowfall will target interior New England Tuesday night into Wednesday as another blast of cold air ch… https://t.co/9j0QlXlpLv,1054452734290788352,2018-10-22 19:21:37,19071682,"State College, PA",33,15,[]
2802,Guam and the Northern Mariana Islands are on alert for future Typhoon Yutu: https://t.co/KWCf58VpjA https://t.co/IytTUBrn68,1054435992684429312,2018-10-22 18:15:05,19071682,"State College, PA",5,6,[]
2803,"A storm is set to track over the eastern US this weekend, bringing rain, wind and a some snow to the region:… https://t.co/pkalNZqDPx",1054418375680671744,2018-10-22 17:05:05,19071682,"State College, PA",29,28,[]
2804,"Cold air will settle over the Northeast this week, bringing a chilly start to the 2018 World Series as the Boston R… https://t.co/zZJZ6VHMjm",1054400760232984576,2018-10-22 15:55:05,19071682,"State College, PA",5,6,[]
2805,BREAKING: #Willa has been upgraded to a Category 5 hurricane with maximum sustained winds of 160 mph. Willa will ma… https://t.co/Y0znDeMbqF,1054384008556150785,2018-10-22 14:48:31,19071682,"State College, PA",159,116,[Willa]
2806,"Following generally dry and seasonable weather early this week, heavy rain and tropical downpours are expected to r… https://t.co/n9RwY236Cb",1054363211657609216,2018-10-22 13:25:53,19071682,"State College, PA",13,14,[]
2807,#Willa is currently an extremely dangerous Category 4 hurricane with maximum sustained winds of 155 mph. The storm… https://t.co/3bWpMVnuey,1054327838567026688,2018-10-22 11:05:19,19071682,"State College, PA",29,42,[Willa]
2808,"The USGS reported several earthquakes, including one measuring at 6.8 magnitude, off the coast of Vancouver Island,… https://t.co/4gntyZK0Hp",1054299897627922432,2018-10-22 09:14:18,19071682,"State College, PA",24,28,[]
2809,"Once moisture from what is currently Hurricane Willa in the Eastern Pacific reaches the Gulf of Mexico, it may stir… https://t.co/66p6AXHq2n",1054280369397207042,2018-10-22 07:56:42,19071682,"State College, PA",22,34,[]
2810,"After a prolonged stretch of dry and pleasant weather in the Pacific Northwest, a parade of storm systems will brin… https://t.co/q3MM3TTLvo",1054260810447552512,2018-10-22 06:38:59,19071682,"State College, PA",17,13,[]
2811,"The current temperature of 56 F in Atlantic City, New Jersey, is 18 degrees higher than the temperature 24 hours ag… https://t.co/UwK9omQzUm",1054225314417651712,2018-10-22 04:17:56,19071682,"State College, PA",15,17,[]
2812,"Cloud-free conditions will allow much of the United States to see this weekend’s Orionid meteor shower, the first m… https://t.co/Z4A49LrrHl",1054193134576504832,2018-10-22 02:10:03,19071682,"State College, PA",42,24,[]
2813,The lull in the western Pacific Ocean is coming to an end next week with a new tropical threat near Guam:… https://t.co/Glj7B7AHfP,1054178033442136065,2018-10-22 01:10:03,19071682,"State College, PA",8,4,[]
2814,"After a prolonged dry and mild stretch, the northwestern United States will experience a flip to cool, rainy weathe… https://t.co/KPSDC17RIF",1054161675769778176,2018-10-22 00:05:03,19071682,"State College, PA",18,13,[]
2815,"Vicente, and Willa, which is currently a category 4 hurricane, will combine to bring a one-two tropical punch to so… https://t.co/5lp7hNCSdT",1054143924577681409,2018-10-21 22:54:31,19071682,"State College, PA",32,37,[]
2816,"Cold air will settle over the Northeast this week, bringing a chilly start to the 2018 World Series:… https://t.co/yST2RuRGK3",1054126853504593920,2018-10-21 21:46:41,19071682,"State College, PA",16,10,[]
2817,"Following a retreat of moisture, more rain will spread across Texas this week, and eventually reach areas along the… https://t.co/JGp0ZeyaIZ",1054110085889355776,2018-10-21 20:40:03,19071682,"State College, PA",17,22,[]
2818,"Cloud-free conditions will allow much of the United States to see this weekend’s Orionid meteor shower, the first m… https://t.co/doot4d9RvK",1054092480935837699,2018-10-21 19:30:06,19071682,"State College, PA",53,37,[]
2819,"The upcoming winter will bring a battering to the United Kingdom, as an active windstorm season is on the cards:… https://t.co/aYdwaKeFwq",1054074859448385542,2018-10-21 18:20:04,19071682,"State College, PA",11,14,[]
2820,RT @AccuAstronomy: Tonight is the peak of the Orionid #MeteorShower! Up to 25 meteors will be visible per hour with the best viewing condit…,1054071176295800832,2018-10-21 18:05:26,19071682,"State College, PA",0,41,[MeteorShower]
2821,"Vicente, and Willa, which is expected to become a major hurricane, will combine to bring a one-two tropical punch t… https://t.co/b6V00oqhoc",1054058505244762112,2018-10-21 17:15:05,19071682,"State College, PA",20,17,[]
2822,The lull in the western Pacific Ocean should come to an end this coming week with a new tropical threat brewing nea… https://t.co/zYT05LNjrE,1054038365224517632,2018-10-21 15:55:04,19071682,"State College, PA",2,3,[]
2823,"With the exception of a day here and there, the overall weather pattern will remain chilly in the northeastern Unit… https://t.co/KPhhQ63RSp",1054037217000259585,2018-10-21 15:50:30,19071682,"State College, PA",29,22,[]
2824,"After a prolonged dry and mild stretch, the northwestern US will experience a flip to cool, rainy weather as Pacifi… https://t.co/bmp8Rdpmqh",1054020752993931266,2018-10-21 14:45:04,19071682,"State College, PA",17,10,[]
2825,"A coating to an inch of snow fell on Seven Springs, Pennsylvania, Saturday night and Sunday morning, while about 2… https://t.co/BxnQVIvT4Q",1054005655785431040,2018-10-21 13:45:05,19071682,"State College, PA",31,16,[]
2826,Wind damage and snow littered the ground yesterday near Chicago. Photos here: https://t.co/djXDr0zN7w (Photo: Twitt… https://t.co/maEsrwRwkv,1053989302399578112,2018-10-21 12:40:06,19071682,"State College, PA",13,8,[]
2827,More rain is forecast to return to Texas this week before a drier trend moves in on Thursday:… https://t.co/zWTlJ7TrHu,1053971683739140101,2018-10-21 11:30:05,19071682,"State College, PA",13,7,[]
2828,"The 2018 World Series kicks off on Tuesday evening in Boston, and the forecast looks quite chilly:… https://t.co/7ho3OPxuSS",1053952800365928448,2018-10-21 10:15:03,19071682,"State College, PA",8,5,[]
2829,Many are waking up to snow showers across western Pennsylvania and New York. Here's what to expect in the Northeast… https://t.co/OfapgLWVh6,1053945266183770112,2018-10-21 09:45:07,19071682,"State College, PA",21,18,[]
2830,Willa officially becomes a Hurricane in the Eastern Pacific Ocean. Willa and Vicente will both bring tropical downp… https://t.co/UYcbZEAaTG,1053930663215357952,2018-10-21 08:47:05,19071682,"State College, PA",15,14,[]
2831,It's Sunday and that means NFL football day! See which games could be impacted by gusty winds:… https://t.co/9HQxxmeL9n,1053911283689504768,2018-10-21 07:30:05,19071682,"State College, PA",5,1,[]
2832,Stormy weather in the forecast for parts of the UK and Ireland this winter. Check out the full winter forecast here… https://t.co/BOzxIIv58u,1053884851986853888,2018-10-21 05:45:03,19071682,"State College, PA",5,5,[]
2833,Track the rain and high-elevation snow moving across the Northeastern U.S. here: https://t.co/MqzTy8xy9b https://t.co/EhS2RPsQWN,1053860944567287808,2018-10-21 04:10:03,19071682,"State College, PA",13,6,[]
2834,"While rain will become much less widespread and generally subside over Texas into Sunday, the threat of more heavy… https://t.co/jI5b7SwhBY",1053835780366524416,2018-10-21 02:30:04,19071682,"State College, PA",21,13,[]
2835,"The Orionids will peak on Sunday night and into early Monday morning, but stargazers should also be able to see som… https://t.co/ubXdCJfEsP",1053818163371130880,2018-10-21 01:20:03,19071682,"State College, PA",62,33,[]
2836,The lull in the western Pacific Ocean should come to an end this coming week with a new tropical threat brewing nea… https://t.co/dCE1gEqyLd,1053800544479952897,2018-10-21 00:10:03,19071682,"State College, PA",10,6,[]
